,visit_id,region,gender,start times,end times,referal,device,browser,new visit,returning visit
4090,4d7a1e8c-010f-456d-ad97-512636f84c59,Utah,Female,2022-03-23 13:59:02.843628,2022-03-23 17:11:21.293862,direct,ios,firefox,yes,no
4091,bb5ff831-66a8-44ba-8508-d6cc8b1c9a4b,Wyoming,Male,2022-03-23 10:12:27.423421,2022-03-23 21:26:12.023353,google,ios,chrome,no,yes
4092,4e02a325-e2a6-4982-b237-7dce65f3761f,Nebraska,Male,2022-03-23 22:22:53.600120,2022-03-23 22:34:58.804817,social media,android,chrome,yes,no
4093,b87e0293-54d2-4d57-88bc-57f74675b2d0,Alaska,Male,2022-03-23 06:23:49.943283,2022-03-23 13:47:49.631558,direct,ios,chrome,yes,no
4094,cb6f8cfe-88ab-40f1-9020-08cc41a45d43,Tennessee,Female,2022-03-23 05:44:53.682969,2022-03-23 08:23:20.281021,google,windows,firefox,yes,no
4095,53adbbfc-5395-4e89-a97c-181460dc1b1c,Arkansas,Male,2022-03-23 04:08:20.749847,2022-03-23 09:59:38.290564,email,mac os,safari,no,yes
4096,b8ef9db4-8bf9-4a9c-81cf-3be3ea3b619d,Colorado,Male,2022-03-23 02:39:05.425393,2022-03-23 19:06:27.906387,direct,android,firefox,no,yes
4097,2941a4aa-2834-43e1-9823-c83264a0df15,Utah,Female,2022-03-23 23:39:17.986757,2022-03-23 23:44:43.105556,email,ios,firefox,yes,no
4098,2760091e-4973-4a9b-a87e-b106be5ff4e2,Indiana,Male,2022-03-23 09:17:33.698251,2022-03-23 21:04:16.931949,email,ios,chrome,no,yes
4099,43c69ba7-e37c-43c1-b30a-a89f923cd53e,West Virginia,Male,2022-03-23 09:42:33.197891,2022-03-23 14:27:56.577048,email,android,firefox,no,yes
4100,0fd0ad75-496f-4a47-a8ea-db23e80a1b9f,Michigan,Female,2022-03-23 12:56:54.153284,2022-03-23 21:23:44.108480,email,android,firefox,no,yes
4101,1f0788a5-0154-46c2-b28f-92598a118c59,New York,Female,2022-03-23 16:04:17.014152,2022-03-23 19:27:27.324329,google,android,chrome,no,yes
4102,6677e99b-2f09-437f-b71c-cf4417fabe0d,Indiana,Male,2022-03-23 05:34:08.832016,2022-03-23 20:31:13.965521,google,ios,chrome,yes,no
4103,2b622aeb-ea55-4012-a5a8-bc4fe8e86276,Michigan,Female,2022-03-23 02:54:30.001714,2022-03-23 21:15:16.458923,direct,android,chrome,no,yes
4104,fe221db4-14d9-416c-8656-bd972b8a4f6c,North Carolina,Male,2022-03-23 23:36:31.474901,2022-03-23 23:50:57.460653,google,windows,firefox,no,yes
4105,de881ed4-ee64-416d-957b-3073917882c5,West Virginia,Female,2022-03-23 13:49:22.808222,2022-03-23 15:08:08.146727,social media,ios,firefox,no,yes
4106,cbc33975-579d-4d21-86b7-9a5f6a9f0ee4,Massachusetts,Female,2022-03-23 00:13:04.439512,2022-03-23 08:50:22.632853,direct,android,firefox,yes,no
4107,5844df59-e014-4568-913e-a4670189f63d,Georgia,Male,2022-03-23 00:13:08.193721,2022-03-23 10:40:36.942737,direct,ios,safari,yes,no
4108,69429a3b-0c36-43a9-a59d-dd43b76b652f,Alabama,Male,2022-03-23 06:30:41.756665,2022-03-23 12:22:13.927696,direct,mac os,safari,yes,no
4109,8a890938-1c61-4d7a-a9b8-17f920a1a727,Connecticut,Male,2022-03-23 23:24:59.422879,2022-03-23 23:39:50.387200,google,mac os,chrome,no,yes
4110,f8fb4057-6f2a-4f3c-b3ec-9feb61ac7563,California,Male,2022-03-23 10:56:58.783086,2022-03-23 17:14:56.112840,google,ios,chrome,no,yes
4111,387f4980-0a2f-4908-ae72-7c0f01da2d8d,Illinois,Male,2022-03-23 09:10:53.406625,2022-03-23 20:45:54.427532,direct,android,chrome,no,yes
4112,e0054bc7-21fb-4dfc-b0a5-8601e3c65f3f,South Carolina,Female,2022-03-23 10:00:33.170777,2022-03-23 19:18:16.697756,email,mac os,chrome,yes,no
4113,53c0a9a0-59b6-49ca-8c28-7f5e66476a31,Arizona,Female,2022-03-23 02:38:40.424838,2022-03-23 04:03:22.979021,google,android,chrome,no,yes
4114,f4d113fe-8f8a-44ec-99a1-2d4524e51c18,Massachusetts,Female,2022-03-23 00:10:05.559104,2022-03-23 20:29:02.329956,email,windows,firefox,yes,no
4115,508d06be-9f43-4bef-b83a-48d193dfe5c3,New Jersey,Female,2022-03-23 11:56:12.913049,2022-03-23 13:52:27.231048,social media,ios,firefox,yes,no
4116,ddad43a1-3c38-4c4b-ad4f-bd08763b665a,New York,Male,2022-03-23 17:09:38.623808,2022-03-23 18:03:23.758332,google,android,chrome,yes,no
4117,d08eaca3-dbba-42e1-9275-c9b5d81a77fa,Wisconsin,Female,2022-03-23 05:57:23.367152,2022-03-23 11:20:12.167166,direct,android,chrome,no,yes
4118,2c4af2a1-0d43-42a4-82d8-b13ffcb7c309,Idaho,Female,2022-03-23 04:28:44.430425,2022-03-23 04:37:41.115426,social media,android,firefox,no,yes
4119,a1da1f69-31c6-4fd0-a6b6-319d2ff08dce,Arizona,Male,2022-03-23 18:28:27.945034,2022-03-23 19:45:38.078832,social media,windows,edge,yes,no
4120,67fd9a84-9b56-4781-9395-491269f74f72,New Hampshire,Male,2022-03-23 23:33:28.197881,2022-03-23 23:48:31.499334,direct,ios,safari,no,yes
4121,a1a448fd-7d9f-408e-8ffc-926c13f8d5d1,New Hampshire,Female,2022-03-23 22:58:36.219818,2022-03-23 23:43:27.045440,direct,windows,chrome,no,yes
4122,800742a9-a130-48c7-91c6-13803fcf21e8,Kentucky,Female,2022-03-23 07:13:07.820370,2022-03-23 08:35:17.990728,social media,ios,firefox,no,yes
4123,f6c53ab9-68bb-497a-8b86-19ac02a2689f,Vermont,Female,2022-03-23 08:13:05.336449,2022-03-23 15:37:39.375672,social media,mac os,firefox,yes,no
4124,eeda3402-f299-4df3-b1cc-c8920fca3960,North Carolina,Male,2022-03-23 11:26:47.053358,2022-03-23 15:08:50.924881,google,mac os,chrome,yes,no
4125,c30e9d31-b543-4e85-861d-715e0157c1ce,Delaware,Male,2022-03-23 01:29:09.049590,2022-03-23 04:39:06.084365,google,android,firefox,no,yes
4126,8cf32e18-1a8b-440d-b172-36bd073f7c99,West Virginia,Female,2022-03-23 23:30:34.599753,2022-03-23 23:55:20.434578,google,windows,edge,no,yes
4127,12e63622-acc7-4a01-8b1f-212f5a1ac0d1,Massachusetts,Female,2022-03-23 17:35:01.178981,2022-03-23 22:51:38.622241,email,mac os,chrome,no,yes
4128,9973212e-a318-4999-9caf-21c40e640d9b,Oklahoma,Female,2022-03-23 08:51:17.349677,2022-03-23 10:04:07.727420,social media,ios,safari,yes,no
4129,96a0d80e-79c1-413b-b9a6-3f515722ca96,New Hampshire,Female,2022-03-23 09:38:38.153981,2022-03-23 23:45:22.330166,direct,mac os,safari,no,yes
4130,6284a8dc-1084-44f0-9f39-a8f4e414c8d9,South Carolina,Male,2022-03-23 13:38:00.338398,2022-03-23 13:39:33.308600,google,mac os,firefox,yes,no
4131,c2b692f5-3567-4861-aa5f-97f88b7f7563,Alaska,Female,2022-03-23 01:11:15.822493,2022-03-23 03:18:29.584275,direct,android,chrome,yes,no
4132,4ac19f3f-b58c-4324-80f5-c95debc257b1,Missouri,Female,2022-03-23 09:52:06.517492,2022-03-23 15:05:03.152893,google,ios,chrome,yes,no
4133,b5958054-84b9-4924-b059-a2036769fd47,Connecticut,Female,2022-03-23 16:39:17.171928,2022-03-23 18:26:39.532976,direct,mac os,firefox,yes,no
4134,e1c2b9ac-3e15-4d38-8402-4343c738a18c,Wisconsin,Male,2022-03-23 20:08:13.888305,2022-03-23 23:44:06.732373,social media,mac os,chrome,yes,no
4135,a08f8bfc-91d9-45df-888b-ddf0ab9f9e76,Vermont,Female,2022-03-23 04:40:10.767241,2022-03-23 12:46:57.293026,email,mac os,chrome,no,yes
4136,7d7d5878-8e65-4608-ab1b-cfdc1523fad3,Wyoming,Male,2022-03-23 22:17:29.963319,2022-03-23 23:03:41.488338,google,android,firefox,no,yes
4137,ae377587-98b2-4632-a0e0-60bb86b58206,Mississippi,Female,2022-03-23 17:37:02.021493,2022-03-23 23:50:00.128917,google,android,firefox,yes,no
4138,d8ad25a9-dcb9-408c-a554-3dfc8b0e291d,Kentucky,Female,2022-03-23 03:17:29.821088,2022-03-23 10:47:42.281955,email,ios,chrome,no,yes
4139,d9375a5d-32da-41e3-8186-508e84bb8573,Georgia,Male,2022-03-23 14:27:00.429765,2022-03-23 23:01:03.161680,social media,ios,chrome,no,yes
4140,37a440ff-e4ed-4520-8021-4c88c56191f7,Georgia,Female,2022-03-23 20:45:34.979249,2022-03-23 22:04:13.788510,email,mac os,safari,yes,no
4141,cbb7b7d1-3430-4671-8f98-075f96b878b9,Nevada,Female,2022-03-23 19:14:44.306585,2022-03-23 21:05:25.890345,email,mac os,safari,no,yes
4142,241992ec-c9d7-4bc6-8913-74a920e9dd82,New Mexico,Male,2022-03-23 03:53:54.552817,2022-03-23 06:12:01.022381,direct,android,chrome,yes,no
4143,b10ec438-01da-4da1-8880-e604693d05b4,Kansas,Female,2022-03-23 15:27:56.906463,2022-03-23 17:59:49.391203,direct,android,chrome,no,yes
4144,8cafae87-ed09-4bd9-918f-22aa5f549b82,Washington DC,Male,2022-03-23 12:18:06.841595,2022-03-23 19:58:00.474186,social media,windows,firefox,yes,no
4145,8a39e326-fef5-438d-9781-7174cfacc973,Idaho,Male,2022-03-23 03:23:23.310894,2022-03-23 16:56:26.900380,direct,ios,chrome,no,yes
4146,014deec6-82b7-426a-8a25-03df6d01b7da,Arkansas,Female,2022-03-23 04:44:08.773344,2022-03-23 08:25:03.919470,google,windows,edge,yes,no
4147,70f34bb3-1ad3-4ba0-a1c7-71e6f5fddf58,Georgia,Female,2022-03-23 15:28:52.137837,2022-03-23 22:38:10.488076,google,mac os,chrome,no,yes
4148,b161446a-7ff6-4775-a99a-f242ac2a0b20,Maine,Female,2022-03-23 16:20:36.010102,2022-03-23 17:29:07.975678,direct,android,chrome,yes,no
4149,5bb45dfe-3089-4c0c-b29c-d42be8248e60,Oklahoma,Male,2022-03-23 09:04:11.239247,2022-03-23 18:30:22.551790,google,ios,firefox,yes,no
4150,153d9a6c-441e-4ce8-bc93-4690a2c0c009,California,Female,2022-03-23 03:43:18.297248,2022-03-23 14:06:24.658853,google,mac os,safari,no,yes
4151,5b291c72-1008-41a8-931e-db6b2f93cf0e,Tennessee,Female,2022-03-23 06:47:40.345986,2022-03-23 14:55:43.145502,social media,ios,safari,yes,no
4152,d5559388-7085-46f5-a087-68440b10fd20,Utah,Female,2022-03-23 03:21:38.600236,2022-03-23 13:21:36.452239,social media,ios,firefox,yes,no
4153,f8fddbdf-bd9f-4da3-8a39-bf4992b042ad,New Hampshire,Male,2022-03-23 08:59:11.878088,2022-03-23 21:52:07.438546,google,windows,edge,yes,no
4154,a943b036-a3ca-4be6-b2de-2b1197c7ad92,Delaware,Male,2022-03-23 17:44:18.488612,2022-03-23 23:31:33.241372,social media,ios,chrome,no,yes
4155,4f710d68-9bea-4743-8e2c-d1317c7d3104,Alaska,Female,2022-03-23 03:18:51.593287,2022-03-23 16:43:43.496677,email,android,chrome,no,yes
4156,835ffda2-9ee4-4a54-b3fa-78b83e8ab311,Pennsylvania,Female,2022-03-23 09:28:20.890815,2022-03-23 15:13:45.662055,social media,android,firefox,no,yes
4157,ad3f970a-794e-4a63-bd8f-e298bb46237f,Illinois,Male,2022-03-23 03:44:36.187132,2022-03-23 04:32:51.451843,social media,ios,chrome,no,yes
4158,a2638d0b-89b2-40fb-8a8b-8611ef835e33,Tennessee,Male,2022-03-23 15:56:19.139864,2022-03-23 22:33:14.267479,direct,ios,firefox,yes,no
4159,89ab176c-fc94-44a7-96cb-5b3b0b99ab77,Georgia,Male,2022-03-23 16:22:20.573303,2022-03-23 17:06:17.714918,google,ios,firefox,no,yes
4160,f2c919e4-12f7-4aa5-817e-52dcaf25a74c,Minnesota,Female,2022-03-23 10:27:59.079736,2022-03-23 20:54:45.280622,email,mac os,firefox,yes,no
4161,23cb90e8-d2d4-4fde-87ac-8f60c6bd06c3,Missouri,Female,2022-03-23 01:07:05.760732,2022-03-23 02:13:15.094020,direct,android,firefox,yes,no
4162,5ea3d092-d1bc-4ad5-80a9-61b552a42f0e,Arizona,Male,2022-03-23 14:12:11.443167,2022-03-23 18:14:16.568142,email,android,firefox,no,yes
4163,2447bf56-9770-4163-b3e3-3a79979d100e,Virginia,Male,2022-03-23 13:18:27.326239,2022-03-23 23:04:09.606967,social media,android,firefox,no,yes
4164,1f456a56-06ee-4265-bb5e-722af095d617,Texas,Male,2022-03-23 19:41:56.745204,2022-03-23 23:07:19.137307,email,mac os,firefox,no,yes
4165,20475119-639c-4ce6-b4b8-b31cbc1eca3a,Nevada,Female,2022-03-23 20:29:25.845145,2022-03-23 21:41:06.139848,social media,android,firefox,yes,no
4166,201dbc31-7282-456a-8598-1f62fdae860d,Arkansas,Male,2022-03-23 12:21:22.013537,2022-03-23 21:00:25.394851,social media,mac os,chrome,yes,no
4167,68b147b2-d74e-4847-90fb-d919d1d5abee,Arizona,Male,2022-03-23 14:02:59.966314,2022-03-23 17:30:27.327251,email,ios,chrome,yes,no
4168,a28ca33c-a530-44c8-a45c-a82c5569d8e3,Alabama,Female,2022-03-23 08:52:42.023558,2022-03-23 12:29:24.346223,email,ios,firefox,yes,no
4169,87f80633-002d-4d58-a636-b47483fbc06d,Oregon,Female,2022-03-23 07:46:40.976585,2022-03-23 19:14:08.549444,social media,mac os,firefox,no,yes
4170,bcb1e217-a932-46f4-8490-e83c9ede59fb,New Jersey,Male,2022-03-23 11:00:39.703990,2022-03-23 17:04:42.699385,email,mac os,firefox,no,yes
4171,7b7cc184-d2e3-484c-a87f-c652d4515e53,Colorado,Female,2022-03-23 14:49:51.461424,2022-03-23 22:34:46.564016,email,android,chrome,yes,no
4172,940ffabd-5760-4250-a04e-0df99ac9c5a4,New York,Male,2022-03-23 13:03:31.952036,2022-03-23 18:34:10.736116,google,ios,firefox,no,yes
4173,3e5b9e24-311c-4152-83a2-708df4c945a5,Washington DC,Male,2022-03-23 16:14:12.384687,2022-03-23 23:36:42.260100,email,android,chrome,no,yes
4174,10ec0f43-8817-4034-bb7e-e6523e63cb99,Michigan,Male,2022-03-23 07:42:25.762275,2022-03-23 17:24:58.302890,email,windows,chrome,no,yes
4175,04bbd50b-2006-426b-bc07-5f4d9b35e5e9,Alaska,Male,2022-03-23 19:10:56.574824,2022-03-23 19:13:53.835183,social media,android,firefox,no,yes
4176,733775af-c88a-476c-8750-6dc5f2655f3e,Rhode Island,Female,2022-03-23 23:07:20.314764,2022-03-23 23:52:54.238733,social media,mac os,chrome,no,yes
4177,4737a490-56e6-4706-9368-f039d24d91ab,Indiana,Female,2022-03-23 04:16:40.090221,2022-03-23 09:23:01.689399,direct,ios,firefox,no,yes
4178,e6065266-b797-4d69-b765-6700678dbaac,Hawaii,Male,2022-03-23 01:46:06.732525,2022-03-23 15:01:20.309446,social media,windows,chrome,yes,no
4179,c379b8b5-28d8-4996-b11c-32bbaed7290f,California,Male,2022-03-23 10:42:18.942773,2022-03-23 21:15:40.436189,email,ios,safari,yes,no
4180,aac35fbd-4606-4580-9ffd-b2feef8e7616,Wyoming,Male,2022-03-23 14:18:46.821891,2022-03-23 14:30:26.637893,social media,android,firefox,no,yes
4181,39ce2d26-9eb1-4a22-8fbf-e6c6e9cbc8e0,Nevada,Female,2022-03-23 02:14:54.938152,2022-03-23 15:57:19.828165,email,ios,safari,no,yes
4182,19ef0c99-b49c-4b65-bab3-e09f0511af3f,Missouri,Female,2022-03-23 02:00:28.933475,2022-03-23 14:19:44.375187,google,windows,edge,yes,no
4183,6f9dbccb-d725-4de4-8ad9-181900de5c2f,Washington DC,Male,2022-03-23 23:23:51.721109,2022-03-23 23:23:53.099523,google,android,chrome,no,yes
4184,f04242ca-d222-45d4-92d1-4467300473d5,Georgia,Female,2022-03-23 22:09:34.527681,2022-03-23 23:42:38.663104,google,mac os,chrome,yes,no
4185,f3e28cee-9f7a-4242-b80a-b8837f81c915,Delaware,Male,2022-03-23 21:08:17.110454,2022-03-23 21:10:26.790342,social media,mac os,firefox,yes,no
4186,77d90b7a-7b2a-4cbe-8f58-036727e9480e,Massachusetts,Male,2022-03-23 12:13:12.483073,2022-03-23 18:24:26.913738,google,windows,firefox,yes,no
4187,7b737865-ecec-406a-b180-ed4b0809622d,Arizona,Male,2022-03-23 08:09:01.934561,2022-03-23 20:06:42.815353,social media,ios,safari,yes,no
4188,99cd243b-99f9-4aa8-877f-751413940896,New York,Female,2022-03-23 01:53:53.311222,2022-03-23 17:12:39.858614,email,android,firefox,yes,no
4189,9e545852-8d5d-459b-a1ec-eeabdf19d34f,Illinois,Female,2022-03-23 13:57:05.266156,2022-03-23 20:18:48.159446,google,android,chrome,no,yes
4190,9772d521-d1c0-48f7-885f-86ca28afcec8,Georgia,Female,2022-03-23 07:17:40.167063,2022-03-23 20:14:43.218240,email,windows,internet explorer,no,yes
4191,30503767-1b55-4e40-b587-83fd38ae51ca,Wisconsin,Female,2022-03-23 00:00:27.835237,2022-03-23 13:55:44.394125,social media,windows,internet explorer,no,yes
4192,68efee09-488f-470b-9d39-193884b710fb,Oregon,Female,2022-03-23 09:58:30.218078,2022-03-23 19:38:51.029920,email,mac os,safari,no,yes
4193,1852c6ba-3542-4453-a4c1-f60aebe575e3,Connecticut,Male,2022-03-23 12:11:41.775394,2022-03-23 16:56:46.084555,email,ios,safari,yes,no
4194,8280609b-0d54-4e48-92b5-0d8780a29689,Alabama,Male,2022-03-23 08:53:55.402973,2022-03-23 14:55:34.047191,direct,windows,chrome,no,yes
4195,d1b884e9-4e92-44e1-b55b-53826fc67294,Idaho,Male,2022-03-23 06:24:28.323632,2022-03-23 17:38:21.463443,email,windows,internet explorer,yes,no
4196,99fcba1d-6211-4c57-a1e4-b44c6f4b0ef1,Texas,Female,2022-03-23 04:35:44.996269,2022-03-23 20:34:42.131512,google,ios,firefox,no,yes
4197,b4697243-b868-41a4-bc4e-c3aa64d8179e,West Virginia,Male,2022-03-23 11:18:33.248837,2022-03-23 15:31:21.024421,social media,ios,firefox,yes,no
4198,f1bf54f0-f30c-4dcc-8f25-05247252301d,Ohio,Male,2022-03-23 06:16:51.579914,2022-03-23 22:33:24.165164,direct,android,firefox,yes,no
4199,91d7e6c5-bcab-4fe5-8e74-e2d2de119c9b,South Dakota,Female,2022-03-23 04:50:56.640157,2022-03-23 20:36:46.731121,social media,mac os,safari,no,yes
4200,764cdfb8-1f78-472b-a7e1-b2d2c79b968b,Missouri,Male,2022-03-23 07:30:29.543320,2022-03-23 19:03:14.528088,social media,windows,chrome,yes,no
4201,65b68534-bdfc-4427-b361-f85d3f0b8de8,Kentucky,Male,2022-03-23 13:55:17.665612,2022-03-23 19:54:50.044201,social media,android,firefox,no,yes
4202,ac771ff7-4fd7-44e1-a978-9967afad6693,Washington,Male,2022-03-23 12:14:32.141284,2022-03-23 19:22:42.030966,email,ios,safari,yes,no
4203,00afef8f-f468-43b6-8a44-d372793527e9,West Virginia,Male,2022-03-23 21:03:12.304770,2022-03-23 21:29:32.661821,social media,windows,internet explorer,yes,no
4204,ca08c214-029d-4ccf-a255-a4ecf29ff6e6,Colorado,Female,2022-03-23 12:23:35.322300,2022-03-23 18:24:50.024372,direct,windows,chrome,no,yes
4205,6235f130-6c02-47ae-a401-21bb11cbd7fe,Florida,Female,2022-03-23 12:11:37.159690,2022-03-23 19:45:57.252958,social media,mac os,safari,no,yes
4206,56a23c14-a9f5-4c65-ab05-5d1b8c1646b4,Mississippi,Female,2022-03-23 18:10:29.905295,2022-03-23 22:21:47.799228,google,mac os,safari,no,yes
4207,501f9316-4862-4c78-8114-a5a7ff3f0ea7,Nevada,Male,2022-03-23 16:43:49.794697,2022-03-23 16:46:21.619281,social media,windows,edge,yes,no
4208,a2cf8aff-07c2-4d9c-80a3-0094b82f44c9,Arkansas,Female,2022-03-23 17:02:20.340705,2022-03-23 18:03:34.474886,email,android,chrome,no,yes
4209,0a950a84-8b13-4041-bbcb-d532cd5fb99a,Iowa,Female,2022-03-23 13:53:32.654746,2022-03-23 18:57:46.406067,google,windows,internet explorer,no,yes
4210,3817dc7b-a7e8-437d-8cfb-2a1d27b710da,Maine,Female,2022-03-23 03:21:40.337139,2022-03-23 18:29:08.287640,email,android,firefox,no,yes
4211,c0c3d8aa-e461-4a56-8cc7-470517b67d33,Florida,Female,2022-03-23 05:30:44.912666,2022-03-23 19:26:31.317093,social media,mac os,safari,no,yes
4212,52d7fbb3-a4da-4e2e-bfea-7a01b8b1f6aa,Maryland,Male,2022-03-23 18:35:44.379361,2022-03-23 20:08:57.391234,social media,windows,chrome,yes,no
4213,a7feb921-a310-421f-a58d-a6e9c6a79d26,West Virginia,Female,2022-03-23 13:29:44.196515,2022-03-23 15:01:09.316682,google,mac os,chrome,yes,no
4214,5c2d9a7f-3aae-481e-9816-08d34ef1fbb1,Arizona,Female,2022-03-23 00:57:30.906628,2022-03-23 04:12:40.403446,email,android,chrome,yes,no
4215,ecdc7aa5-cfdf-441d-972c-7ca37a9ec921,Maine,Female,2022-03-23 13:59:25.884018,2022-03-23 17:13:36.037777,social media,android,firefox,yes,no
4216,3efe2ff0-cd21-4f92-9444-bc0276dc6140,North Carolina,Female,2022-03-23 06:19:47.739441,2022-03-23 22:00:15.346512,email,windows,firefox,yes,no
4217,fcddeaff-0d72-47da-a35e-2e7930ea65fe,Maryland,Male,2022-03-23 07:02:39.367357,2022-03-23 09:04:38.445923,google,mac os,safari,yes,no
4218,dbb59225-1563-4573-8b54-58a62ffb1a28,Hawaii,Female,2022-03-23 06:20:50.729399,2022-03-23 10:04:57.176833,email,android,chrome,yes,no
4219,66e99bfc-c21f-4a17-b111-baa5a7e9c888,Maine,Male,2022-03-23 03:51:31.315919,2022-03-23 16:30:04.158108,social media,windows,chrome,no,yes
4220,68772a04-8a15-46be-8d84-387751b6da08,Delaware,Female,2022-03-23 16:13:29.346015,2022-03-23 21:25:10.036035,social media,windows,firefox,no,yes
4221,58700b8e-7cf0-4b02-aa11-cd3f182873fb,Pennsylvania,Female,2022-03-23 04:46:26.665665,2022-03-23 04:57:41.467783,social media,android,chrome,no,yes
4222,9745a5cd-e3db-4aa7-a834-fe359c3ff107,Wisconsin,Female,2022-03-23 11:42:32.612903,2022-03-23 23:52:10.581638,email,android,firefox,no,yes
4223,1c0f24e5-b95d-4b8c-beef-a2295bcabfd3,Vermont,Male,2022-03-23 07:11:21.282670,2022-03-23 10:50:00.492343,direct,windows,chrome,no,yes
4224,a5540457-731d-4255-8ae2-971a0782264f,Alaska,Female,2022-03-23 23:41:15.314135,2022-03-23 23:42:40.797427,direct,mac os,firefox,yes,no
4225,06d3482c-a4d1-4584-ab5e-8b861e651f48,Georgia,Female,2022-03-23 03:28:25.983405,2022-03-23 17:36:51.927107,social media,mac os,safari,no,yes
4226,b2c07e36-926b-4937-b078-3c8125c742d8,Indiana,Male,2022-03-23 07:12:56.205051,2022-03-23 23:43:36.696307,direct,windows,edge,no,yes
4227,5431d98e-01f9-482d-8dc3-3a67b0d9fe5c,South Dakota,Female,2022-03-23 21:45:01.353628,2022-03-23 23:56:34.529654,social media,windows,firefox,no,yes
4228,5e1cd466-e3e2-4515-a37e-51e4a4294a35,Ohio,Male,2022-03-23 06:27:27.753574,2022-03-23 11:47:40.386941,social media,windows,internet explorer,no,yes
4229,d1db191a-d965-4fb8-811a-fe0cf2585111,Indiana,Male,2022-03-23 07:50:20.411486,2022-03-23 17:40:27.688106,direct,ios,firefox,no,yes
4230,6940c7f7-5523-47fe-989c-fed72e4aab2d,Illinois,Female,2022-03-23 22:14:12.879595,2022-03-23 23:54:36.062638,google,windows,chrome,no,yes
4231,3e6c1bc9-edaf-4a80-9a5f-1d7d011c370a,Missouri,Female,2022-03-23 21:14:28.444139,2022-03-23 22:02:45.958131,email,mac os,chrome,no,yes
4232,291c568a-9e67-43cd-abde-c6225b418fc6,Utah,Male,2022-03-23 00:48:47.272655,2022-03-23 18:41:35.956693,social media,windows,edge,yes,no
4233,0039ad04-1837-4681-b698-b1b89052fe6e,Arkansas,Female,2022-03-23 00:52:16.266169,2022-03-23 15:57:52.013521,direct,ios,chrome,no,yes
4234,07e1af93-61a9-4a68-867d-cfe02310ea7f,Florida,Male,2022-03-23 00:54:45.043256,2022-03-23 21:17:07.637536,google,android,firefox,no,yes
4235,3fd20572-464c-41d1-86c1-6ca552015d36,Delaware,Male,2022-03-23 14:04:13.163911,2022-03-23 16:48:53.295043,social media,windows,firefox,yes,no
4236,937d1f90-9534-4674-8736-5fd101419009,Iowa,Female,2022-03-23 15:40:51.412821,2022-03-23 22:38:27.396593,email,mac os,safari,yes,no
4237,c4eb817c-fc11-4994-9503-f5e975614738,Rhode Island,Male,2022-03-23 08:49:44.546084,2022-03-23 18:57:19.489814,google,ios,firefox,yes,no
4238,56b25c80-c3d8-4c38-8121-118a00acc56c,Minnesota,Male,2022-03-23 03:39:30.617887,2022-03-23 22:26:05.726053,google,windows,chrome,no,yes
4239,f3aa9761-d5f6-45e2-9bf1-d09d738b2fc4,New Hampshire,Male,2022-03-23 07:57:46.829499,2022-03-23 20:47:27.496927,google,mac os,firefox,yes,no
4240,91c928fa-7848-407b-bb66-5d9ccf36394f,Arizona,Male,2022-03-23 18:30:05.387496,2022-03-23 23:04:14.073179,google,mac os,firefox,yes,no
4241,a1390548-45d9-4a4f-90a5-198e6a57d46c,Alabama,Male,2022-03-23 18:01:37.107448,2022-03-23 23:46:49.217182,email,mac os,safari,yes,no
4242,78712dbd-67ba-4629-a9a9-6317f18f45da,Utah,Male,2022-03-23 02:27:30.883833,2022-03-23 20:26:29.174272,social media,windows,chrome,no,yes
4243,1142e4dd-f4a7-4c4b-94c2-c4155c6e4e06,Pennsylvania,Female,2022-03-23 22:18:12.988442,2022-03-23 23:12:05.070887,email,android,firefox,yes,no
4244,81b18120-30b0-489e-b1f0-f00205a50126,Iowa,Female,2022-03-23 10:36:11.615434,2022-03-23 21:44:21.387945,direct,windows,chrome,no,yes
4245,01ba0495-2c0a-498c-830b-b3ce8e676598,Florida,Female,2022-03-23 04:03:42.838010,2022-03-23 15:30:00.902623,direct,ios,firefox,yes,no
4246,731b04fd-5a6f-4162-810c-262e91f1e2a0,Georgia,Male,2022-03-23 17:50:13.769737,2022-03-23 21:11:23.120885,social media,mac os,firefox,no,yes
4247,15789ca6-c490-4095-b40e-49ab3e30a784,Hawaii,Male,2022-03-23 06:33:40.679697,2022-03-23 08:48:54.133850,social media,mac os,safari,no,yes
4248,5f638115-dfa6-4f1b-9eea-151a431897da,Washington DC,Female,2022-03-23 21:21:19.075774,2022-03-23 22:39:30.650017,social media,mac os,firefox,yes,no
4249,f0c0d57f-1d81-44f8-a70e-d136fce2cf82,Wyoming,Male,2022-03-23 09:01:26.679150,2022-03-23 21:19:19.592860,direct,android,chrome,no,yes
4250,a7ef8bb8-8ec0-4f8f-bf2e-6dcc998163f3,New Jersey,Female,2022-03-23 02:20:31.252809,2022-03-23 22:04:24.615841,social media,android,chrome,yes,no
4251,da3f358b-ecb8-45dd-9634-091e21f85f87,New Jersey,Male,2022-03-23 10:49:03.979489,2022-03-23 11:34:03.721126,social media,android,firefox,no,yes
4252,e2abf95a-95d0-4f73-adb1-18cd931af9a4,Pennsylvania,Female,2022-03-23 15:11:52.113893,2022-03-23 15:40:31.723879,direct,ios,firefox,yes,no
4253,19f6eff6-efbe-43c9-91ec-48459271c988,Iowa,Male,2022-03-23 02:49:32.614305,2022-03-23 18:40:29.689064,email,android,firefox,no,yes
